imdb_id,age
tt2952602,na
tt1969062,adult
tt2404425,teen
tt0110289,na
tt3399024,adult
tt1272051,kid
tt1964418,kid
tt2523600,na
tt3450650,kid
tt2495104,adult
tt3541262,na
tt2726560,teen
tt0086405,kid
tt1655441,teen
tt1772288,adult
tt4270516,adult
tt1777595,teen
tt3202120,na
tt0104225,teen
tt2126355,teen
tt2371486,na
tt2679042,adult
tt2210834,na
tt3623726,teen
tt3767372,na
tt2848292,teen
tt2402927,adult
tt2325977,adult
tt3464902,adult
tt1881002,teen
tt2967224,teen
tt2403021,adult
tt0416292,na
tt1224449,na
tt3659388,teen
tt3678782,na
tt3312830,adult
tt1324059,kid
tt0114234,na
tt0432047,na
tt3079380,adult
tt3152624,adult
tt0091671,adult
tt1243974,teen
tt2456720,na
tt2182972,teen
tt3672840,adult
tt1740710,na
tt1674771,adult
tt2933544,teen
tt2096673,kid
tt1694542,na
tt1951266,teen
tt3369806,kid
tt2120120,teen
tt3410834,teen
tt3183660,teen
tt2855648,na
tt2709768,kid
tt2318405,na
tt2424988,na
tt1810683,teen
tt2140379,teen
tt3014866,adult
tt1618442,teen
tt3850590,teen
tt1386697,teen
tt0476527,na
tt1628841,teen
tt2660888,teen
tt2585562,na
tt1839596,na
tt1675197,na
tt0074706,adult
tt1274295,na
tt0296574,na
tt2199711,na
tt0811066,na
tt0151150,adult
tt1833673,na
tt0441048,na
tt2637276,adult
tt2293640,kid
tt0081439,kid
tt1979388,kid
tt1355683,adult
tt2379713,teen
tt0085936,kid
tt0094813,adult
tt2080374,adult
tt2884018,adult
tt1524930,adult
tt2893490,teen
tt0409527,na
tt2975590,teen
tt2788556,adult
tt1366687,na
tt2268016,adult
tt3040964,kid
tt3819668,na
tt2979920,na
tt1638355,teen
tt1791681,na
tt3488710,kid
tt4172430,adult
tt3098306,na
tt1756415,na
tt2550838,na
tt2076251,na
tt1075114,na
tt2796678,na
tt2309260,adult
tt2402101,adult
tt3966404,teen
tt2877108,na
tt3863552,na
tt1663202,adult
tt3715320,adult
tt2631186,na
tt1798684,adult
tt3397884,adult
tt2401878,adult
tt4005402,adult
tt1524575,teen
tt2361509,teen
tt3774694,na
tt3170832,adult
tt4178092,adult
tt4263482,adult
tt4158624,teen
tt2131698,na
tt3567288,teen
tt1741273,teen
tt2752772,adult
tt3316948,adult
tt1781922,adult
tt1398426,adult
tt3824458,adult
tt2446980,teen
tt1242457,na
tt1976009,teen
tt1976608,na
tt2612156,na
tt1699745,na
tt3289728,teen
tt1727776,adult
tt3077214,teen
tt3787590,adult
tt3832914,kid
tt3569230,adult
tt0810819,adult
tt4062536,adult
tt1365050,na
tt3722070,teen
tt4228746,na
tt2938956,teen
tt1794850,na
tt0214289,na
tt3605418,adult
tt0464665,na
tt2070649,na
tt0455537,adult
tt1172049,adult
tt1018765,adult
tt1849718,na
tt2168910,na
tt3508840,na
tt3530002,adult
tt2719848,teen
tt3781476,na
tt1895587,adult
tt3808342,adult
tt1596345,teen
tt3072482,adult
tt2503944,adult
tt2224317,na
tt3668162,na
tt3517192,na
tt0242256,na
tt1180583,na
tt2510894,kid
tt0353496,na
tt0442781,na
tt1658801,teen
tt3707106,adult
tt1754656,kid
tt0451279,teen
tt4287320,teen
tt0490215,adult
tt3682448,teen
tt0419663,adult
tt0475290,teen
tt4176826,na
tt3791302,adult
tt2106741,na
tt1051904,kid
tt1766044,na
tt3862750,teen
tt3164256,adult
tt3181776,na
tt4374460,na
tt2473510,adult
tt3614530,kid
tt2006295,teen
tt2910904,adult
tt3203606,adult
tt3540136,na
tt3322364,teen
tt2452042,kid
tt0325005,na
tt3121604,na
tt2321513,na
tt0118983,na
tt0248012,na
tt3076658,teen
tt1831829,na
tt3593046,na
tt2217859,adult
tt3276924,adult
tt2279339,teen
tt3595298,na
tt3451498,na
tt2058673,teen
tt1193516,na
tt5190958,na
tt3001638,na
tt4679210,na
tt2304933,teen
tt0191076,na
tt3616916,adult
tt4644382,kid
tt3859076,adult
tt1445208,kid
tt0044177,na
tt1596363,adult
tt4881242,na
tt0319736,na
tt1608290,teen
tt1292566,adult
tt0102655,adult
tt4667094,adult
tt4550098,adult
tt1528854,teen
tt1850457,adult
tt2267968,kid
tt3735246,na
tt2671776,na
tt1374989,teen
tt2140037,adult
tt4535650,na
tt4183692,kid
tt3268668,teen
tt3387542,teen
tt1334470,na
tt2077833,na
tt0315642,na
tt0009369,na
tt1594972,kid
tt2869728,teen
tt1083452,teen
tt4387040,na
tt3018070,adult
tt3882082,teen
tt4337690,teen
tt3231054,teen
tt1860213,adult
tt4761270,na
tt2025690,teen
tt3037582,na
tt4196450,adult
tt1499201,na
tt3801252,na
tt2674426,teen
tt1712261,adult
tt2404233,teen
tt4285496,na
tt5286444,na
tt3499096,teen
tt1179933,teen
tt3300542,adult
tt2948356,kid
tt3553442,adult
tt1002563,teen
tt3381008,adult
tt4276752,na
tt0248216,na
tt2888046,teen
tt0415003,na
tt3896100,kid
tt0066826,adult
tt4306116,na
tt0473367,na
tt1182972,na
tt1185420,na
tt1267500,na
tt2304655,na
tt2258337,na
tt1370429,na
tt1455811,na
tt1578116,na
tt1729637,na
tt1720254,na
tt3483712,na
tt3142232,na
tt0800164,na
tt4701660,adult
tt1974419,adult
tt1609168,teen
tt1355546,na
tt0843326,na
tt1361809,na
tt1214961,na
tt4110568,na
tt2057392,adult
tt3766394,adult
tt0083001,kid
tt2091935,adult
tt4257926,kid
tt4136084,teen
tt3760922,teen
tt5819280,na
tt1490785,adult
tt4139124,adult
tt5278832,na
tt4129870,na
tt3068194,kid
tt1322313,kid
tt2937696,adult
tt3544112,teen
tt5247022,adult
tt2381991,teen
tt4438848,adult
tt1821317,na
tt4991384,na
tt4120176,teen
tt3495026,na
tt2241351,adult
tt4383594,kid
tt3628584,teen
tt3797868,teen
tt2277860,kid
tt2702724,adult
tt2368619,adult
tt1124037,adult
tt1985949,kid
tt4651410,adult
tt2555958,na
tt4258292,na
tt1705772,na
tt4806232,na
tt3320578,na
tt0368400,na
tt0417241,na
tt0807944,na
tt1039952,na
tt0984177,na
tt1388441,na
tt0377321,na
tt0984202,na
tt4824302,teen
tt3774114,adult
tt2865120,kid
tt2978102,adult
tt3799694,adult
tt2980210,adult
tt1655607,na
tt0376144,na
tt1725795,na
tt5653294,na
tt4052882,teen
tt0331282,na
tt1129437,na
tt2372222,na
tt0418460,na
tt0119870,na
tt4016934,na
tt2567026,kid
tt3691740,kid
tt1700841,adult
tt3553976,adult
tt4048272,adult
tt4501454,teen
tt2169322,na
tt3110958,teen
tt4513674,teen
tt4034354,adult
tt5442308,na
tt4936450,adult
tt3949660,teen
tt1878841,teen
tt1680058,na
tt3065204,adult
tt1289401,teen
tt1489889,teen
tt4434004,na
tt4814290,na
tt4196776,teen
tt5662932,na
tt0918940,teen
tt4094724,adult
tt2823054,adult
tt3416828,kid
tt4786282,teen
tt2788732,kid
tt2436682,adult
tt3531824,teen
tt3263904,teen
tt4832640,na
tt5082014,na
tt1105733,na
tt1355631,adult
tt2005151,adult
tt3655414,adult
tt4853102,adult
tt0019096,na
tt4651520,adult
tt2582782,adult
tt4160708,adult
tt2932536,teen
tt5646136,teen
tt0144134,na
tt4731008,kid
tt1878870,adult
tt4190530,adult
tt3716530,adult
tt2345561,na
tt5700672,na
tt3352390,adult
tt3522806,adult
tt2404435,teen
tt0090065,kid
tt2238032,teen
tt4975722,adult
tt1920885,teen
tt4088268,na
tt2461150,teen
tt5824826,na
tt4302938,kid
tt1473832,adult
tt2547584,teen
tt4520364,adult
tt4341582,kid
tt1860357,teen
tt1935859,teen
tt3631112,adult
tt4981636,kid
tt2140479,adult
tt4824308,kid
tt5071886,na
tt3859980,na
tt2392830,teen
tt0472126,adult
tt1046198,na
tt4262980,na
tt0043116,na
tt5221584,na
tt0410454,kid
tt0457530,teen
tt0460611,kid
tt0349159,teen
tt2119532,adult
tt2513074,adult
tt1540011,adult
tt3714720,teen
tt4669986,teen
tt3835080,adult
tt3794028,adult
tt3416532,teen
tt2543164,teen
tt4624424,kid
tt4687848,na
tt2321405,teen
tt5447140,na
tt5282006,adult
tt3783958,teen
tt3640424,adult
tt3062096,teen
tt2387499,teen
tt4361050,teen
tt1679335,kid
tt1472584,teen
tt4645330,teen
tt3393786,teen
tt4034228,adult
tt3741834,teen
tt1798603,adult
tt4649416,teen
tt1713440,na
tt4682786,teen
tt0415481,na
tt0465967,na
tt5091538,na
tt3387266,teen
tt2582500,teen
tt3135556,na
tt3521164,kid
tt1619029,adult
tt1711525,adult
tt5066556,na
tt1483010,na
tt3922818,teen
tt3748528,teen
tt2361317,adult
tt4972582,teen
tt3717252,adult
tt4540710,adult
tt1974420,teen
tt2244376,na
tt5998104,na
tt5320514,na
tt1355644,teen
tt4846340,kid
tt2671706,teen
tt1620935,adult
tt1796657,na
tt4385888,adult
tt2034800,teen
tt4276820,teen
tt4501244,adult
tt3470600,kid
tt5946128,na
tt2094766,teen
tt1753383,kid
tt5074352,na
tt1847713,adult
tt2126235,teen
tt4572514,adult
tt1800302,adult
tt2261287,kid
tt3095734,kid
tt2072233,adult
tt4731136,adult
tt4057376,na
tt3606888,na
tt1293847,teen
tt4030600,teen
tt4116284,kid
tt1389139,teen
tt4217392,na
tt4950110,teen
tt4353996,na
tt0498381,teen
tt1700423,na
tt4954522,adult
tt4425200,adult
tt5052448,adult
tt3315342,adult
tt3731562,teen
tt2763304,adult
tt1691916,teen
tt1972591,teen
tt3216348,teen
tt2771200,kid
tt3874544,kid
tt2592614,adult
tt6265828,adult
tt1219827,teen
tt4465564,adult
tt5614612,na
tt2062700,adult
tt4901756,na
tt0221809,na
tt1661275,adult
tt4943322,adult
tt4714782,adult
tt2872518,teen
tt5442430,adult
tt1212428,teen
tt3717490,teen
tt2316204,adult
tt4158096,adult
tt0493405,adult
tt1412528,teen
tt2568862,teen
tt4271820,na
tt3182620,adult
tt0814005,adult
tt0357111,na
tt0415678,na
tt2398241,kid
tt1730768,teen
tt4481414,teen
tt4981966,na
tt4581576,adult
tt6003368,kid
tt6673840,na
tt1469304,adult
tt3462710,adult
tt2334871,adult
tt2345759,teen
tt4630562,teen
tt2091256,kid
tt3606752,kid
tt4572792,teen
tt6574272,teen
tt1366338,teen
tt0070165,adult
tt1107828,na
tt0456047,na
tt0253828,na
tt5161058,na
tt4871022,na
tt4537362,na
tt1569465,na
tt1796603,na
tt1373243,na
tt4849438,na
tt0326450,na
tt0987918,na
tt0449999,adult
tt5592248,adult
tt3890160,adult
tt0293086,na
tt4799050,adult
tt4643432,na
tt4629032,na
tt0431461,teen
tt0377701,na
tt0459759,na
tt3621288,na
tt3338310,na
tt1620549,na
tt1414840,na
tt1245736,na
tt1532382,na
tt1438463,na
tt3469046,kid
tt2822672,kid
tt1532261,na
tt2321517,na
tt0477337,na
tt4429194,kid
tt1124396,na
tt1620464,na
tt2288121,na
tt0050530,na
tt3450958,teen
tt1458169,adult
tt2239822,teen
tt3266724,na
tt0220656,na
tt1227165,na
tt4187590,na
tt0439662,na
tt2406566,adult
tt5013056,teen
tt0089243,adult
tt5606538,na
tt3371366,teen
tt2592500,na
tt1820462,na
tt1820555,na
tt0453365,na
tt1648190,teen
tt4877122,kid
tt5362988,adult
tt0479751,na
tt3805180,na
tt0933361,na
tt1718881,na
tt1110037,na
